TIPUS,VALASZTAS,MEGYE,TELEPULES,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2019EP,SOMOGY,Kadarkút,003,MI_HAZANK,7
Listas,2019EP,SOMOGY,Kapoly,001,MI_HAZANK,13
Listas,2019EP,SOMOGY,Kaposfõ,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Kaposfõ,002,MI_HAZANK,10
Listas,2019EP,SOMOGY,Kaposgyarmat,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Kaposhomok,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Kaposkeresztúr,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Kaposmérõ,001,MI_HAZANK,14
Listas,2019EP,SOMOGY,Kaposmérõ,002,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposmérõ,003,MI_HAZANK,9
Listas,2019EP,SOMOGY,Kaposszerdahely,001,MI_HAZANK,20
Listas,2019EP,SOMOGY,Kaposújlak,001,MI_HAZANK,7
Listas,2019EP,SOMOGY,Kaposvár,001,MI_HAZANK,10
Listas,2019EP,SOMOGY,Kaposvár,002,MI_HAZANK,7
Listas,2019EP,SOMOGY,Kaposvár,003,MI_HAZANK,5
Listas,2019EP,SOMOGY,Kaposvár,004,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposvár,005,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposvár,006,MI_HAZANK,16
Listas,2019EP,SOMOGY,Kaposvár,007,MI_HAZANK,14
Listas,2019EP,SOMOGY,Kaposvár,008,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposvár,009,MI_HAZANK,7
Listas,2019EP,SOMOGY,Kaposvár,010,MI_HAZANK,9
Listas,2019EP,SOMOGY,Kaposvár,011,MI_HAZANK,9
Listas,2019EP,SOMOGY,Kaposvár,012,MI_HAZANK,16
Listas,2019EP,SOMOGY,Kaposvár,013,MI_HAZANK,18
Listas,2019EP,SOMOGY,Kaposvár,014,MI_HAZANK,7
Listas,2019EP,SOMOGY,Kaposvár,015,MI_HAZANK,10
Listas,2019EP,SOMOGY,Kaposvár,016,MI_HAZANK,19
Listas,2019EP,SOMOGY,Kaposvár,017,MI_HAZANK,13
Listas,2019EP,SOMOGY,Kaposvár,018,MI_HAZANK,9
Listas,2019EP,SOMOGY,Kaposvár,019,MI_HAZANK,5
Listas,2019EP,SOMOGY,Kaposvár,020,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposvár,021,MI_HAZANK,13
Listas,2019EP,SOMOGY,Kaposvár,022,MI_HAZANK,10
Listas,2019EP,SOMOGY,Kaposvár,023,MI_HAZANK,27
Listas,2019EP,SOMOGY,Kaposvár,024,MI_HAZANK,23
Listas,2019EP,SOMOGY,Kaposvár,025,MI_HAZANK,10
Listas,2019EP,SOMOGY,Kaposvár,026,MI_HAZANK,4
Listas,2019EP,SOMOGY,Kaposvár,027,MI_HAZANK,4
Listas,2019EP,SOMOGY,Kaposvár,028,MI_HAZANK,13
Listas,2019EP,SOMOGY,Kaposvár,029,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposvár,030,MI_HAZANK,14
Listas,2019EP,SOMOGY,Kaposvár,031,MI_HAZANK,12
Listas,2019EP,SOMOGY,Kaposvár,032,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposvár,033,MI_HAZANK,9
Listas,2019EP,SOMOGY,Kaposvár,034,MI_HAZANK,4
Listas,2019EP,SOMOGY,Kaposvár,035,MI_HAZANK,11
Listas,2019EP,SOMOGY,Kaposvár,036,MI_HAZANK,15
Listas,2019EP,SOMOGY,Kaposvár,037,MI_HAZANK,7
Listas,2019EP,SOMOGY,Kaposvár,038,MI_HAZANK,19
Listas,2019EP,SOMOGY,Kaposvár,039,MI_HAZANK,10
Listas,2019EP,SOMOGY,Kaposvár,040,MI_HAZANK,9
Listas,2019EP,SOMOGY,Kaposvár,041,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposvár,042,MI_HAZANK,10
Listas,2019EP,SOMOGY,Kaposvár,043,MI_HAZANK,12
Listas,2019EP,SOMOGY,Kaposvár,044,MI_HAZANK,14
Listas,2019EP,SOMOGY,Kaposvár,045,MI_HAZANK,11
Listas,2019EP,SOMOGY,Kaposvár,046,MI_HAZANK,13
Listas,2019EP,SOMOGY,Kaposvár,047,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposvár,048,MI_HAZANK,7
Listas,2019EP,SOMOGY,Kaposvár,049,MI_HAZANK,1
Listas,2019EP,SOMOGY,Kaposvár,050,MI_HAZANK,11
Listas,2019EP,SOMOGY,Kaposvár,051,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposvár,052,MI_HAZANK,16
Listas,2019EP,SOMOGY,Kaposvár,053,MI_HAZANK,8
Listas,2019EP,SOMOGY,Kaposvár,054,MI_HAZANK,13
Listas,2019EP,SOMOGY,Kaposvár,055,MI_HAZANK,2
Listas,2019EP,SOMOGY,Kaposvár,056,MI_HAZANK,6
Listas,2019EP,SOMOGY,Kaposvár,057,MI_HAZANK,10
Listas,2019EP,SOMOGY,Kaposvár,058,MI_HAZANK,13
Listas,2019EP,SOMOGY,Kaposvár,059,MI_HAZANK,34
Listas,2019EP,SOMOGY,Karád,001,MI_HAZANK,11
Listas,2019EP,SOMOGY,Karád,002,MI_HAZANK,5
Listas,2019EP,SOMOGY,Kastélyosdombó,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Kaszó,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Kazsok,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Kálmáncsa,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Kánya,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Kára,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Kelevíz,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Kercseliget,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Kereki,001,MI_HAZANK,9
Listas,2019EP,SOMOGY,Kéthely,001,MI_HAZANK,9
Listas,2019EP,SOMOGY,Kéthely,002,MI_HAZANK,3
Listas,2019EP,SOMOGY,Kéthely,003,MI_HAZANK,4
Listas,2019EP,SOMOGY,Kisasszond,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Kisbajom,001,MI_HAZANK,7
Listas,2019EP,SOMOGY,Kisbárapáti,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Kisberény,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Kisgyalán,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Kiskorpád,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Komlósd,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Kötcse,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Kõkút,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Kõkút,002,MI_HAZANK,1
Listas,2019EP,SOMOGY,Kõröshegy,001,MI_HAZANK,9
Listas,2019EP,SOMOGY,Kutas,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Kutas,002,MI_HAZANK,8
Listas,2019EP,SOMOGY,Lad,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Lakócsa,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Lábod,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Lábod,002,MI_HAZANK,6
Listas,2019EP,SOMOGY,Látrány,001,MI_HAZANK,9
Listas,2019EP,SOMOGY,Látrány,002,MI_HAZANK,7
Listas,2019EP,SOMOGY,Lengyeltóti,001,MI_HAZANK,15
Listas,2019EP,SOMOGY,Lengyeltóti,002,MI_HAZANK,10
Listas,2019EP,SOMOGY,Lengyeltóti,003,MI_HAZANK,13
Listas,2019EP,SOMOGY,Libickozma,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Lulla,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Magyaratád,001,MI_HAZANK,7
Listas,2019EP,SOMOGY,Magyaratád,002,MI_HAZANK,6
Listas,2019EP,SOMOGY,Magyaregres,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Marcali,001,MI_HAZANK,16
Listas,2019EP,SOMOGY,Marcali,002,MI_HAZANK,1
Listas,2019EP,SOMOGY,Marcali,003,MI_HAZANK,9
Listas,2019EP,SOMOGY,Marcali,004,MI_HAZANK,12
Listas,2019EP,SOMOGY,Marcali,005,MI_HAZANK,9
Listas,2019EP,SOMOGY,Marcali,006,MI_HAZANK,16
Listas,2019EP,SOMOGY,Marcali,007,MI_HAZANK,10
Listas,2019EP,SOMOGY,Marcali,008,MI_HAZANK,8
Listas,2019EP,SOMOGY,Marcali,009,MI_HAZANK,9
Listas,2019EP,SOMOGY,Marcali,010,MI_HAZANK,5
Listas,2019EP,SOMOGY,Marcali,011,MI_HAZANK,2
Listas,2019EP,SOMOGY,Marcali,012,MI_HAZANK,0
Listas,2019EP,SOMOGY,Mernye,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Mernye,002,MI_HAZANK,5
Listas,2019EP,SOMOGY,Mernye,003,MI_HAZANK,0
Listas,2019EP,SOMOGY,Mesztegnyõ,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Mesztegnyõ,002,MI_HAZANK,9
Listas,2019EP,SOMOGY,Mezõcsokonya,001,MI_HAZANK,7
Listas,2019EP,SOMOGY,Mike,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Miklósi,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Mosdós,001,MI_HAZANK,9
Listas,2019EP,SOMOGY,Nagyatád,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Nagyatád,002,MI_HAZANK,11
Listas,2019EP,SOMOGY,Nagyatád,003,MI_HAZANK,16
Listas,2019EP,SOMOGY,Nagyatád,004,MI_HAZANK,6
Listas,2019EP,SOMOGY,Nagyatád,005,MI_HAZANK,14
Listas,2019EP,SOMOGY,Nagyatád,006,MI_HAZANK,7
Listas,2019EP,SOMOGY,Nagyatád,007,MI_HAZANK,14
Listas,2019EP,SOMOGY,Nagyatád,008,MI_HAZANK,15
Listas,2019EP,SOMOGY,Nagyatád,009,MI_HAZANK,12
Listas,2019EP,SOMOGY,Nagybajom,001,MI_HAZANK,11
Listas,2019EP,SOMOGY,Nagybajom,002,MI_HAZANK,12
Listas,2019EP,SOMOGY,Nagybajom,003,MI_HAZANK,6
Listas,2019EP,SOMOGY,Nagyberény,001,MI_HAZANK,6
Listas,2019EP,SOMOGY,Nagyberki,001,MI_HAZANK,29
Listas,2019EP,SOMOGY,Nagycsepely,001,MI_HAZANK,6
Listas,2019EP,SOMOGY,Nagykorpád,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Nagyszakácsi,001,MI_HAZANK,7
Listas,2019EP,SOMOGY,Nágocs,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Nemesdéd,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Nemeskisfalud,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Nemesvid,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Nikla,001,MI_HAZANK,6
Listas,2019EP,SOMOGY,Nyim,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Orci,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Ordacsehi,001,MI_HAZANK,9
Listas,2019EP,SOMOGY,Osztopán,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Öreglak,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Öreglak,002,MI_HAZANK,2
Listas,2019EP,SOMOGY,Ötvöskónyi,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Õrtilos,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Õrtilos,002,MI_HAZANK,6
Listas,2019EP,SOMOGY,Pamuk,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Patalom,001,MI_HAZANK,6
Listas,2019EP,SOMOGY,Patca,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Patosfa,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Pálmajor,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Péterhida,001,MI_HAZANK,6
Listas,2019EP,SOMOGY,Pogányszentpéter,001,MI_HAZANK,6
Listas,2019EP,SOMOGY,Polány,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Porrog,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Porrogszentkirály,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Porrogszentpál,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Potony,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Pusztakovácsi,001,MI_HAZANK,13
Listas,2019EP,SOMOGY,Pusztakovácsi,002,MI_HAZANK,0
Listas,2019EP,SOMOGY,Pusztaszemes,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Ráksi,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Rinyabesenyõ,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Rinyakovácsi,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Rinyaszentkirály,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Rinyaújlak,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Rinyaújnép,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Ságvár,001,MI_HAZANK,7
Listas,2019EP,SOMOGY,Ságvár,002,MI_HAZANK,10
Listas,2019EP,SOMOGY,Sántos,001,MI_HAZANK,6
Listas,2019EP,SOMOGY,Sávoly,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Segesd,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Segesd,002,MI_HAZANK,12
Listas,2019EP,SOMOGY,Sérsekszõlõs,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Simonfa,001,MI_HAZANK,6
Listas,2019EP,SOMOGY,Siófok,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Siófok,002,MI_HAZANK,8
Listas,2019EP,SOMOGY,Siófok,003,MI_HAZANK,4
Listas,2019EP,SOMOGY,Siófok,004,MI_HAZANK,24
Listas,2019EP,SOMOGY,Siófok,005,MI_HAZANK,23
Listas,2019EP,SOMOGY,Siófok,006,MI_HAZANK,18
Listas,2019EP,SOMOGY,Siófok,007,MI_HAZANK,7
Listas,2019EP,SOMOGY,Siófok,008,MI_HAZANK,12
Listas,2019EP,SOMOGY,Siófok,009,MI_HAZANK,20
Listas,2019EP,SOMOGY,Siófok,010,MI_HAZANK,17
Listas,2019EP,SOMOGY,Siófok,011,MI_HAZANK,7
Listas,2019EP,SOMOGY,Siófok,012,MI_HAZANK,5
Listas,2019EP,SOMOGY,Siófok,013,MI_HAZANK,12
Listas,2019EP,SOMOGY,Siófok,014,MI_HAZANK,17
Listas,2019EP,SOMOGY,Siófok,015,MI_HAZANK,10
Listas,2019EP,SOMOGY,Siófok,016,MI_HAZANK,13
Listas,2019EP,SOMOGY,Siófok,017,MI_HAZANK,17
Listas,2019EP,SOMOGY,Siófok,018,MI_HAZANK,16
Listas,2019EP,SOMOGY,Siófok,019,MI_HAZANK,11
Listas,2019EP,SOMOGY,Siófok,020,MI_HAZANK,7
Listas,2019EP,SOMOGY,Siófok,021,MI_HAZANK,17
Listas,2019EP,SOMOGY,Siófok,022,MI_HAZANK,7
Listas,2019EP,SOMOGY,Siófok,023,MI_HAZANK,10
Listas,2019EP,SOMOGY,Siófok,024,MI_HAZANK,4
Listas,2019EP,SOMOGY,Siójut,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Som,001,MI_HAZANK,8
Listas,2019EP,SOMOGY,Somodor,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Somogyacsa,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Somogyaracs,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Somogyaszaló,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Somogyaszaló,002,MI_HAZANK,0
Listas,2019EP,SOMOGY,Somogybabod,001,MI_HAZANK,7
Listas,2019EP,SOMOGY,Somogybükkösd,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Somogycsicsó,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Somogydöröcske,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Somogyegres,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Somogyfajsz,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Somogygeszti,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Somogyjád,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Somogyjád,002,MI_HAZANK,1
Listas,2019EP,SOMOGY,Somogymeggyes,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Somogysámson,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Somogysárd,001,MI_HAZANK,15
Listas,2019EP,SOMOGY,Somogysimonyi,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Somogyszentpál,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Somogyszil,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Somogyszob,001,MI_HAZANK,9
Listas,2019EP,SOMOGY,Somogyszob,002,MI_HAZANK,3
Listas,2019EP,SOMOGY,Somogytúr,001,MI_HAZANK,11
Listas,2019EP,SOMOGY,Somogyudvarhely,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Somogyudvarhely,002,MI_HAZANK,2
Listas,2019EP,SOMOGY,Somogyvámos,001,MI_HAZANK,7
Listas,2019EP,SOMOGY,Somogyvár,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Somogyvár,002,MI_HAZANK,0
Listas,2019EP,SOMOGY,Somogyvár,003,MI_HAZANK,0
Listas,2019EP,SOMOGY,Somogyzsitfa,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Somogyzsitfa,002,MI_HAZANK,1
Listas,2019EP,SOMOGY,Szabadi,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Szabás,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Szántód,001,MI_HAZANK,10
Listas,2019EP,SOMOGY,Szegerdõ,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Szenna,001,MI_HAZANK,13
Listas,2019EP,SOMOGY,Szenta,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Szentbalázs,001,MI_HAZANK,8
Listas,2019EP,SOMOGY,Szentborbás,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Szentgáloskér,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Szenyér,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Szilvásszentmárton,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Szorosad,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Szólád,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Szõkedencs,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Szõlõsgyörök,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Szõlõsgyörök,002,MI_HAZANK,9
Listas,2019EP,SOMOGY,Szulok,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Tab,001,MI_HAZANK,9
Listas,2019EP,SOMOGY,Tab,002,MI_HAZANK,6
Listas,2019EP,SOMOGY,Tab,003,MI_HAZANK,16
Listas,2019EP,SOMOGY,Tab,004,MI_HAZANK,6
Listas,2019EP,SOMOGY,Tab,005,MI_HAZANK,12
Listas,2019EP,SOMOGY,Tapsony,001,MI_HAZANK,4
Listas,2019EP,SOMOGY,Tarany,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Tarany,002,MI_HAZANK,3
Listas,2019EP,SOMOGY,Taszár,001,MI_HAZANK,8
Listas,2019EP,SOMOGY,Taszár,002,MI_HAZANK,8
Listas,2019EP,SOMOGY,Táska,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Teleki,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Tengõd,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Tikos,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Torvaj,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Tótújfalu,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Törökkoppány,001,MI_HAZANK,3
Listas,2019EP,SOMOGY,Újvárfalva,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Újvárfalva,002,MI_HAZANK,0
Listas,2019EP,SOMOGY,Varászló,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Várda,001,MI_HAZANK,8
Listas,2019EP,SOMOGY,Vése,001,MI_HAZANK,9
Listas,2019EP,SOMOGY,Visnye,001,MI_HAZANK,8
Listas,2019EP,SOMOGY,Visz,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Vízvár,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Vörs,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Zala,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Zamárdi,001,MI_HAZANK,22
Listas,2019EP,SOMOGY,Zamárdi,002,MI_HAZANK,17
Listas,2019EP,SOMOGY,Zákány,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Zákány,002,MI_HAZANK,5
Listas,2019EP,SOMOGY,Zics,001,MI_HAZANK,0
Listas,2019EP,SOMOGY,Zimány,001,MI_HAZANK,6
Listas,2019EP,SOMOGY,Zselickisfalud,001,MI_HAZANK,1
Listas,2019EP,SOMOGY,Zselickislak,001,MI_HAZANK,2
Listas,2019EP,SOMOGY,Zselicszentpál,001,MI_HAZANK,5
Listas,2019EP,SOMOGY,Zákányfalu,001,MI_HAZANK,6
Listas,2019EP,SOMOGY,Balatonvilágos,001,MI_HAZANK,27
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Ajak,001,MI_HAZANK,10
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Ajak,002,MI_HAZANK,15
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Ajak,003,MI_HAZANK,8
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Anarcs,001,MI_HAZANK,16
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Anarcs,002,MI_HAZANK,9
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Apagy,001,MI_HAZANK,7
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Apagy,002,MI_HAZANK,13
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Apagy,003,MI_HAZANK,4
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Aranyosapáti,001,MI_HAZANK,9
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Aranyosapáti,002,MI_HAZANK,6
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Baktalórántháza,001,MI_HAZANK,6
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Baktalórántháza,002,MI_HAZANK,7
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Baktalórántháza,003,MI_HAZANK,23
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Balkány,001,MI_HAZANK,6
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Balkány,002,MI_HAZANK,9
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Balkány,003,MI_HAZANK,10
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Balkány,004,MI_HAZANK,3
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Balkány,005,MI_HAZANK,2
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Balkány,006,MI_HAZANK,7
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Balsa,001,MI_HAZANK,3
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Barabás,001,MI_HAZANK,6
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Bátorliget,001,MI_HAZANK,4
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Benk,001,MI_HAZANK,14
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Beregdaróc,001,MI_HAZANK,5
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Beregsurány,001,MI_HAZANK,1
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Berkesz,001,MI_HAZANK,3
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Besenyõd,001,MI_HAZANK,5
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Beszterec,001,MI_HAZANK,1
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Biri,001,MI_HAZANK,8
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Botpalád,001,MI_HAZANK,3
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Bököny,001,MI_HAZANK,4
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Bököny,002,MI_HAZANK,3
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Bököny,003,MI_HAZANK,6
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Bököny,004,MI_HAZANK,0
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Buj,001,MI_HAZANK,6
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Buj,002,MI_HAZANK,1
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Buj,003,MI_HAZANK,8
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Cégénydányád,001,MI_HAZANK,5
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Csaholc,001,MI_HAZANK,3
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Csaroda,001,MI_HAZANK,5
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Császló,001,MI_HAZANK,1
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Csegöld,001,MI_HAZANK,4
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Csenger,001,MI_HAZANK,9
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Csenger,002,MI_HAZANK,18
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Csenger,003,MI_HAZANK,11
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Csenger,004,MI_HAZANK,16
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Csenger,005,MI_HAZANK,2
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Csengersima,001,MI_HAZANK,5
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Csengerújfalu,001,MI_HAZANK,11
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Darnó,001,MI_HAZANK,0
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Demecser,001,MI_HAZANK,8
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Demecser,002,MI_HAZANK,10
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Demecser,003,MI_HAZANK,7
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Demecser,004,MI_HAZANK,3
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Demecser,005,MI_HAZANK,3
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Dombrád,001,MI_HAZANK,14
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Dombrád,002,MI_HAZANK,18
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Dombrád,003,MI_HAZANK,11
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Döge,001,MI_HAZANK,8
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Döge,002,MI_HAZANK,4
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Encsencs,001,MI_HAZANK,8
Listas,2019EP,SZABOLCS-SZATMÁR-BEREG,Encsencs,002,MI_HAZANK,7
