SZAVAZOKOR,MEGYEKOD,MEGYE,TELEPULES_SORSZAM,TELEPULES
01-002-044,01,BUDAPEST,002,Budapest II.ker.
01-002-045,01,BUDAPEST,002,Budapest II.ker.
01-002-046,01,BUDAPEST,002,Budapest II.ker.
01-002-047,01,BUDAPEST,002,Budapest II.ker.
01-002-048,01,BUDAPEST,002,Budapest II.ker.
01-002-049,01,BUDAPEST,002,Budapest II.ker.
01-002-050,01,BUDAPEST,002,Budapest II.ker.
01-002-051,01,BUDAPEST,002,Budapest II.ker.
01-002-052,01,BUDAPEST,002,Budapest II.ker.
01-002-053,01,BUDAPEST,002,Budapest II.ker.
01-002-054,01,BUDAPEST,002,Budapest II.ker.
01-002-055,01,BUDAPEST,002,Budapest II.ker.
01-002-056,01,BUDAPEST,002,Budapest II.ker.
01-002-057,01,BUDAPEST,002,Budapest II.ker.
01-002-058,01,BUDAPEST,002,Budapest II.ker.
01-002-059,01,BUDAPEST,002,Budapest II.ker.
01-002-060,01,BUDAPEST,002,Budapest II.ker.
01-002-061,01,BUDAPEST,002,Budapest II.ker.
01-002-062,01,BUDAPEST,002,Budapest II.ker.
01-002-063,01,BUDAPEST,002,Budapest II.ker.
01-002-064,01,BUDAPEST,002,Budapest II.ker.
01-002-065,01,BUDAPEST,002,Budapest II.ker.
01-002-066,01,BUDAPEST,002,Budapest II.ker.
01-002-067,01,BUDAPEST,002,Budapest II.ker.
01-002-068,01,BUDAPEST,002,Budapest II.ker.
01-002-069,01,BUDAPEST,002,Budapest II.ker.
01-002-070,01,BUDAPEST,002,Budapest II.ker.
01-002-071,01,BUDAPEST,002,Budapest II.ker.
01-002-072,01,BUDAPEST,002,Budapest II.ker.
01-002-073,01,BUDAPEST,002,Budapest II.ker.
01-003-001,01,BUDAPEST,003,Budapest III.ker.
01-003-002,01,BUDAPEST,003,Budapest III.ker.
01-003-003,01,BUDAPEST,003,Budapest III.ker.
01-003-004,01,BUDAPEST,003,Budapest III.ker.
01-003-005,01,BUDAPEST,003,Budapest III.ker.
01-003-006,01,BUDAPEST,003,Budapest III.ker.
01-003-007,01,BUDAPEST,003,Budapest III.ker.
01-003-008,01,BUDAPEST,003,Budapest III.ker.
01-003-009,01,BUDAPEST,003,Budapest III.ker.
01-003-010,01,BUDAPEST,003,Budapest III.ker.
01-003-011,01,BUDAPEST,003,Budapest III.ker.
01-003-012,01,BUDAPEST,003,Budapest III.ker.
01-003-013,01,BUDAPEST,003,Budapest III.ker.
01-003-014,01,BUDAPEST,003,Budapest III.ker.
01-003-015,01,BUDAPEST,003,Budapest III.ker.
01-003-016,01,BUDAPEST,003,Budapest III.ker.
01-003-017,01,BUDAPEST,003,Budapest III.ker.
01-003-018,01,BUDAPEST,003,Budapest III.ker.
01-003-019,01,BUDAPEST,003,Budapest III.ker.
01-003-020,01,BUDAPEST,003,Budapest III.ker.
01-003-021,01,BUDAPEST,003,Budapest III.ker.
01-003-022,01,BUDAPEST,003,Budapest III.ker.
01-003-023,01,BUDAPEST,003,Budapest III.ker.
01-003-024,01,BUDAPEST,003,Budapest III.ker.
01-003-025,01,BUDAPEST,003,Budapest III.ker.
01-003-026,01,BUDAPEST,003,Budapest III.ker.
01-003-027,01,BUDAPEST,003,Budapest III.ker.
01-003-028,01,BUDAPEST,003,Budapest III.ker.
01-003-029,01,BUDAPEST,003,Budapest III.ker.
01-003-030,01,BUDAPEST,003,Budapest III.ker.
01-003-031,01,BUDAPEST,003,Budapest III.ker.
01-003-032,01,BUDAPEST,003,Budapest III.ker.
01-003-033,01,BUDAPEST,003,Budapest III.ker.
01-003-034,01,BUDAPEST,003,Budapest III.ker.
01-003-035,01,BUDAPEST,003,Budapest III.ker.
01-003-036,01,BUDAPEST,003,Budapest III.ker.
01-003-037,01,BUDAPEST,003,Budapest III.ker.
01-003-038,01,BUDAPEST,003,Budapest III.ker.
01-003-039,01,BUDAPEST,003,Budapest III.ker.
01-003-040,01,BUDAPEST,003,Budapest III.ker.
01-003-041,01,BUDAPEST,003,Budapest III.ker.
01-003-042,01,BUDAPEST,003,Budapest III.ker.
01-003-043,01,BUDAPEST,003,Budapest III.ker.
01-003-044,01,BUDAPEST,003,Budapest III.ker.
01-003-045,01,BUDAPEST,003,Budapest III.ker.
01-003-046,01,BUDAPEST,003,Budapest III.ker.
01-003-047,01,BUDAPEST,003,Budapest III.ker.
01-003-048,01,BUDAPEST,003,Budapest III.ker.
01-003-049,01,BUDAPEST,003,Budapest III.ker.
01-003-050,01,BUDAPEST,003,Budapest III.ker.
01-003-051,01,BUDAPEST,003,Budapest III.ker.
01-003-052,01,BUDAPEST,003,Budapest III.ker.
01-003-053,01,BUDAPEST,003,Budapest III.ker.
01-003-054,01,BUDAPEST,003,Budapest III.ker.
01-003-055,01,BUDAPEST,003,Budapest III.ker.
01-003-056,01,BUDAPEST,003,Budapest III.ker.
01-003-057,01,BUDAPEST,003,Budapest III.ker.
01-003-058,01,BUDAPEST,003,Budapest III.ker.
01-003-059,01,BUDAPEST,003,Budapest III.ker.
01-003-060,01,BUDAPEST,003,Budapest III.ker.
01-003-061,01,BUDAPEST,003,Budapest III.ker.
01-003-062,01,BUDAPEST,003,Budapest III.ker.
01-003-063,01,BUDAPEST,003,Budapest III.ker.
01-003-064,01,BUDAPEST,003,Budapest III.ker.
01-003-065,01,BUDAPEST,003,Budapest III.ker.
01-003-066,01,BUDAPEST,003,Budapest III.ker.
01-003-067,01,BUDAPEST,003,Budapest III.ker.
01-003-068,01,BUDAPEST,003,Budapest III.ker.
01-003-069,01,BUDAPEST,003,Budapest III.ker.
01-003-070,01,BUDAPEST,003,Budapest III.ker.
01-003-071,01,BUDAPEST,003,Budapest III.ker.
01-003-072,01,BUDAPEST,003,Budapest III.ker.
01-003-073,01,BUDAPEST,003,Budapest III.ker.
01-003-074,01,BUDAPEST,003,Budapest III.ker.
01-003-075,01,BUDAPEST,003,Budapest III.ker.
01-003-076,01,BUDAPEST,003,Budapest III.ker.
01-003-077,01,BUDAPEST,003,Budapest III.ker.
01-003-078,01,BUDAPEST,003,Budapest III.ker.
01-003-079,01,BUDAPEST,003,Budapest III.ker.
01-003-080,01,BUDAPEST,003,Budapest III.ker.
01-003-081,01,BUDAPEST,003,Budapest III.ker.
01-003-082,01,BUDAPEST,003,Budapest III.ker.
01-003-083,01,BUDAPEST,003,Budapest III.ker.
01-003-084,01,BUDAPEST,003,Budapest III.ker.
01-003-085,01,BUDAPEST,003,Budapest III.ker.
01-003-086,01,BUDAPEST,003,Budapest III.ker.
01-003-087,01,BUDAPEST,003,Budapest III.ker.
01-003-088,01,BUDAPEST,003,Budapest III.ker.
01-003-089,01,BUDAPEST,003,Budapest III.ker.
01-003-090,01,BUDAPEST,003,Budapest III.ker.
01-003-091,01,BUDAPEST,003,Budapest III.ker.
01-003-092,01,BUDAPEST,003,Budapest III.ker.
01-003-093,01,BUDAPEST,003,Budapest III.ker.
01-003-094,01,BUDAPEST,003,Budapest III.ker.
01-003-095,01,BUDAPEST,003,Budapest III.ker.
01-003-096,01,BUDAPEST,003,Budapest III.ker.
01-003-097,01,BUDAPEST,003,Budapest III.ker.
01-003-098,01,BUDAPEST,003,Budapest III.ker.
01-003-099,01,BUDAPEST,003,Budapest III.ker.
01-003-100,01,BUDAPEST,003,Budapest III.ker.
01-003-101,01,BUDAPEST,003,Budapest III.ker.
01-003-102,01,BUDAPEST,003,Budapest III.ker.
01-003-103,01,BUDAPEST,003,Budapest III.ker.
01-003-104,01,BUDAPEST,003,Budapest III.ker.
01-003-105,01,BUDAPEST,003,Budapest III.ker.
01-003-106,01,BUDAPEST,003,Budapest III.ker.
01-003-107,01,BUDAPEST,003,Budapest III.ker.
01-003-108,01,BUDAPEST,003,Budapest III.ker.
01-003-109,01,BUDAPEST,003,Budapest III.ker.
01-003-110,01,BUDAPEST,003,Budapest III.ker.
01-003-111,01,BUDAPEST,003,Budapest III.ker.
01-003-112,01,BUDAPEST,003,Budapest III.ker.
01-004-001,01,BUDAPEST,004,Budapest IV.ker.
01-004-002,01,BUDAPEST,004,Budapest IV.ker.
01-004-003,01,BUDAPEST,004,Budapest IV.ker.
01-004-004,01,BUDAPEST,004,Budapest IV.ker.
01-004-005,01,BUDAPEST,004,Budapest IV.ker.
01-004-006,01,BUDAPEST,004,Budapest IV.ker.
01-004-007,01,BUDAPEST,004,Budapest IV.ker.
01-004-008,01,BUDAPEST,004,Budapest IV.ker.
01-004-009,01,BUDAPEST,004,Budapest IV.ker.
01-004-010,01,BUDAPEST,004,Budapest IV.ker.
01-004-011,01,BUDAPEST,004,Budapest IV.ker.
01-004-012,01,BUDAPEST,004,Budapest IV.ker.
01-004-013,01,BUDAPEST,004,Budapest IV.ker.
01-004-014,01,BUDAPEST,004,Budapest IV.ker.
01-004-015,01,BUDAPEST,004,Budapest IV.ker.
01-004-016,01,BUDAPEST,004,Budapest IV.ker.
01-004-017,01,BUDAPEST,004,Budapest IV.ker.
01-004-018,01,BUDAPEST,004,Budapest IV.ker.
01-004-019,01,BUDAPEST,004,Budapest IV.ker.
01-004-020,01,BUDAPEST,004,Budapest IV.ker.
01-004-021,01,BUDAPEST,004,Budapest IV.ker.
01-004-022,01,BUDAPEST,004,Budapest IV.ker.
01-004-023,01,BUDAPEST,004,Budapest IV.ker.
01-004-024,01,BUDAPEST,004,Budapest IV.ker.
01-004-025,01,BUDAPEST,004,Budapest IV.ker.
01-004-026,01,BUDAPEST,004,Budapest IV.ker.
01-004-027,01,BUDAPEST,004,Budapest IV.ker.
01-004-028,01,BUDAPEST,004,Budapest IV.ker.
01-004-029,01,BUDAPEST,004,Budapest IV.ker.
01-004-030,01,BUDAPEST,004,Budapest IV.ker.
01-004-031,01,BUDAPEST,004,Budapest IV.ker.
01-004-032,01,BUDAPEST,004,Budapest IV.ker.
01-004-033,01,BUDAPEST,004,Budapest IV.ker.
01-004-034,01,BUDAPEST,004,Budapest IV.ker.
01-004-035,01,BUDAPEST,004,Budapest IV.ker.
01-004-036,01,BUDAPEST,004,Budapest IV.ker.
01-004-037,01,BUDAPEST,004,Budapest IV.ker.
01-004-038,01,BUDAPEST,004,Budapest IV.ker.
01-004-039,01,BUDAPEST,004,Budapest IV.ker.
01-004-040,01,BUDAPEST,004,Budapest IV.ker.
01-004-041,01,BUDAPEST,004,Budapest IV.ker.
01-004-042,01,BUDAPEST,004,Budapest IV.ker.
01-004-043,01,BUDAPEST,004,Budapest IV.ker.
01-004-044,01,BUDAPEST,004,Budapest IV.ker.
01-004-045,01,BUDAPEST,004,Budapest IV.ker.
01-004-046,01,BUDAPEST,004,Budapest IV.ker.
01-004-047,01,BUDAPEST,004,Budapest IV.ker.
01-004-048,01,BUDAPEST,004,Budapest IV.ker.
01-004-049,01,BUDAPEST,004,Budapest IV.ker.
01-004-050,01,BUDAPEST,004,Budapest IV.ker.
01-004-051,01,BUDAPEST,004,Budapest IV.ker.
01-004-052,01,BUDAPEST,004,Budapest IV.ker.
01-004-053,01,BUDAPEST,004,Budapest IV.ker.
01-004-054,01,BUDAPEST,004,Budapest IV.ker.
01-004-055,01,BUDAPEST,004,Budapest IV.ker.
01-004-056,01,BUDAPEST,004,Budapest IV.ker.
01-004-057,01,BUDAPEST,004,Budapest IV.ker.
01-004-058,01,BUDAPEST,004,Budapest IV.ker.
01-004-059,01,BUDAPEST,004,Budapest IV.ker.
01-004-060,01,BUDAPEST,004,Budapest IV.ker.
01-004-061,01,BUDAPEST,004,Budapest IV.ker.
01-004-062,01,BUDAPEST,004,Budapest IV.ker.
01-004-063,01,BUDAPEST,004,Budapest IV.ker.
01-004-064,01,BUDAPEST,004,Budapest IV.ker.
01-004-065,01,BUDAPEST,004,Budapest IV.ker.
01-004-066,01,BUDAPEST,004,Budapest IV.ker.
01-004-067,01,BUDAPEST,004,Budapest IV.ker.
01-004-068,01,BUDAPEST,004,Budapest IV.ker.
01-004-069,01,BUDAPEST,004,Budapest IV.ker.
01-004-070,01,BUDAPEST,004,Budapest IV.ker.
01-004-071,01,BUDAPEST,004,Budapest IV.ker.
01-004-072,01,BUDAPEST,004,Budapest IV.ker.
01-004-073,01,BUDAPEST,004,Budapest IV.ker.
01-004-074,01,BUDAPEST,004,Budapest IV.ker.
01-004-075,01,BUDAPEST,004,Budapest IV.ker.
01-004-076,01,BUDAPEST,004,Budapest IV.ker.
01-004-077,01,BUDAPEST,004,Budapest IV.ker.
01-004-078,01,BUDAPEST,004,Budapest IV.ker.
01-004-079,01,BUDAPEST,004,Budapest IV.ker.
01-004-080,01,BUDAPEST,004,Budapest IV.ker.
01-004-081,01,BUDAPEST,004,Budapest IV.ker.
01-004-082,01,BUDAPEST,004,Budapest IV.ker.
01-004-083,01,BUDAPEST,004,Budapest IV.ker.
01-004-084,01,BUDAPEST,004,Budapest IV.ker.
01-005-001,01,BUDAPEST,005,Budapest V.ker.
01-005-002,01,BUDAPEST,005,Budapest V.ker.
01-005-003,01,BUDAPEST,005,Budapest V.ker.
01-005-004,01,BUDAPEST,005,Budapest V.ker.
01-005-005,01,BUDAPEST,005,Budapest V.ker.
01-005-006,01,BUDAPEST,005,Budapest V.ker.
01-005-007,01,BUDAPEST,005,Budapest V.ker.
01-005-008,01,BUDAPEST,005,Budapest V.ker.
01-005-009,01,BUDAPEST,005,Budapest V.ker.
01-005-010,01,BUDAPEST,005,Budapest V.ker.
01-005-011,01,BUDAPEST,005,Budapest V.ker.
01-005-012,01,BUDAPEST,005,Budapest V.ker.
01-005-013,01,BUDAPEST,005,Budapest V.ker.
01-005-014,01,BUDAPEST,005,Budapest V.ker.
01-005-015,01,BUDAPEST,005,Budapest V.ker.
01-005-016,01,BUDAPEST,005,Budapest V.ker.
01-005-017,01,BUDAPEST,005,Budapest V.ker.
01-005-018,01,BUDAPEST,005,Budapest V.ker.
01-005-019,01,BUDAPEST,005,Budapest V.ker.
01-005-020,01,BUDAPEST,005,Budapest V.ker.
01-005-021,01,BUDAPEST,005,Budapest V.ker.
01-006-001,01,BUDAPEST,006,Budapest VI.ker.
01-006-002,01,BUDAPEST,006,Budapest VI.ker.
01-006-003,01,BUDAPEST,006,Budapest VI.ker.
01-006-004,01,BUDAPEST,006,Budapest VI.ker.
01-006-005,01,BUDAPEST,006,Budapest VI.ker.
01-006-006,01,BUDAPEST,006,Budapest VI.ker.
01-006-007,01,BUDAPEST,006,Budapest VI.ker.
01-006-008,01,BUDAPEST,006,Budapest VI.ker.
01-006-009,01,BUDAPEST,006,Budapest VI.ker.
01-006-010,01,BUDAPEST,006,Budapest VI.ker.
01-006-011,01,BUDAPEST,006,Budapest VI.ker.
01-006-012,01,BUDAPEST,006,Budapest VI.ker.
01-006-013,01,BUDAPEST,006,Budapest VI.ker.
01-006-014,01,BUDAPEST,006,Budapest VI.ker.
01-006-015,01,BUDAPEST,006,Budapest VI.ker.
01-006-016,01,BUDAPEST,006,Budapest VI.ker.
01-006-017,01,BUDAPEST,006,Budapest VI.ker.
01-006-018,01,BUDAPEST,006,Budapest VI.ker.
01-006-019,01,BUDAPEST,006,Budapest VI.ker.
01-006-020,01,BUDAPEST,006,Budapest VI.ker.
01-006-021,01,BUDAPEST,006,Budapest VI.ker.
01-006-022,01,BUDAPEST,006,Budapest VI.ker.
01-006-023,01,BUDAPEST,006,Budapest VI.ker.
01-006-024,01,BUDAPEST,006,Budapest VI.ker.
01-006-025,01,BUDAPEST,006,Budapest VI.ker.
01-006-026,01,BUDAPEST,006,Budapest VI.ker.
01-006-027,01,BUDAPEST,006,Budapest VI.ker.
01-006-028,01,BUDAPEST,006,Budapest VI.ker.
01-006-029,01,BUDAPEST,006,Budapest VI.ker.
01-006-030,01,BUDAPEST,006,Budapest VI.ker.
01-007-001,01,BUDAPEST,007,Budapest VII.ker.
01-007-002,01,BUDAPEST,007,Budapest VII.ker.
01-007-003,01,BUDAPEST,007,Budapest VII.ker.
01-007-004,01,BUDAPEST,007,Budapest VII.ker.
01-007-005,01,BUDAPEST,007,Budapest VII.ker.
01-007-006,01,BUDAPEST,007,Budapest VII.ker.
01-007-007,01,BUDAPEST,007,Budapest VII.ker.
01-007-008,01,BUDAPEST,007,Budapest VII.ker.
01-007-009,01,BUDAPEST,007,Budapest VII.ker.
01-007-010,01,BUDAPEST,007,Budapest VII.ker.
01-007-011,01,BUDAPEST,007,Budapest VII.ker.
01-007-012,01,BUDAPEST,007,Budapest VII.ker.
01-007-013,01,BUDAPEST,007,Budapest VII.ker.
01-007-014,01,BUDAPEST,007,Budapest VII.ker.
01-007-015,01,BUDAPEST,007,Budapest VII.ker.
01-007-016,01,BUDAPEST,007,Budapest VII.ker.
01-007-017,01,BUDAPEST,007,Budapest VII.ker.
01-007-018,01,BUDAPEST,007,Budapest VII.ker.
01-007-019,01,BUDAPEST,007,Budapest VII.ker.
01-007-020,01,BUDAPEST,007,Budapest VII.ker.
01-007-021,01,BUDAPEST,007,Budapest VII.ker.
01-007-022,01,BUDAPEST,007,Budapest VII.ker.
01-007-023,01,BUDAPEST,007,Budapest VII.ker.
01-007-024,01,BUDAPEST,007,Budapest VII.ker.
01-007-025,01,BUDAPEST,007,Budapest VII.ker.
01-007-026,01,BUDAPEST,007,Budapest VII.ker.
01-007-027,01,BUDAPEST,007,Budapest VII.ker.
01-007-028,01,BUDAPEST,007,Budapest VII.ker.
01-007-029,01,BUDAPEST,007,Budapest VII.ker.
01-007-030,01,BUDAPEST,007,Budapest VII.ker.
01-007-031,01,BUDAPEST,007,Budapest VII.ker.
01-007-032,01,BUDAPEST,007,Budapest VII.ker.
01-007-033,01,BUDAPEST,007,Budapest VII.ker.
01-007-034,01,BUDAPEST,007,Budapest VII.ker.
01-007-035,01,BUDAPEST,007,Budapest VII.ker.
01-007-036,01,BUDAPEST,007,Budapest VII.ker.
01-007-037,01,BUDAPEST,007,Budapest VII.ker.
01-007-038,01,BUDAPEST,007,Budapest VII.ker.
01-008-001,01,BUDAPEST,008,Budapest VIII.ker.
01-008-002,01,BUDAPEST,008,Budapest VIII.ker.
01-008-003,01,BUDAPEST,008,Budapest VIII.ker.
01-008-004,01,BUDAPEST,008,Budapest VIII.ker.
01-008-005,01,BUDAPEST,008,Budapest VIII.ker.
01-008-006,01,BUDAPEST,008,Budapest VIII.ker.
01-008-007,01,BUDAPEST,008,Budapest VIII.ker.
01-008-008,01,BUDAPEST,008,Budapest VIII.ker.
01-008-009,01,BUDAPEST,008,Budapest VIII.ker.
01-008-010,01,BUDAPEST,008,Budapest VIII.ker.
01-008-011,01,BUDAPEST,008,Budapest VIII.ker.
01-008-012,01,BUDAPEST,008,Budapest VIII.ker.
01-008-013,01,BUDAPEST,008,Budapest VIII.ker.
01-008-014,01,BUDAPEST,008,Budapest VIII.ker.
01-008-015,01,BUDAPEST,008,Budapest VIII.ker.
01-008-016,01,BUDAPEST,008,Budapest VIII.ker.
01-008-017,01,BUDAPEST,008,Budapest VIII.ker.
01-008-018,01,BUDAPEST,008,Budapest VIII.ker.
01-008-019,01,BUDAPEST,008,Budapest VIII.ker.
01-008-020,01,BUDAPEST,008,Budapest VIII.ker.
01-008-021,01,BUDAPEST,008,Budapest VIII.ker.
01-008-022,01,BUDAPEST,008,Budapest VIII.ker.
01-008-023,01,BUDAPEST,008,Budapest VIII.ker.
01-008-024,01,BUDAPEST,008,Budapest VIII.ker.
01-008-025,01,BUDAPEST,008,Budapest VIII.ker.
01-008-026,01,BUDAPEST,008,Budapest VIII.ker.
01-008-027,01,BUDAPEST,008,Budapest VIII.ker.
01-008-028,01,BUDAPEST,008,Budapest VIII.ker.
01-008-029,01,BUDAPEST,008,Budapest VIII.ker.
01-008-030,01,BUDAPEST,008,Budapest VIII.ker.
01-008-031,01,BUDAPEST,008,Budapest VIII.ker.
01-008-032,01,BUDAPEST,008,Budapest VIII.ker.
01-008-033,01,BUDAPEST,008,Budapest VIII.ker.
01-008-034,01,BUDAPEST,008,Budapest VIII.ker.
01-008-035,01,BUDAPEST,008,Budapest VIII.ker.
01-008-036,01,BUDAPEST,008,Budapest VIII.ker.
01-008-037,01,BUDAPEST,008,Budapest VIII.ker.
01-008-038,01,BUDAPEST,008,Budapest VIII.ker.
01-008-039,01,BUDAPEST,008,Budapest VIII.ker.
01-008-040,01,BUDAPEST,008,Budapest VIII.ker.
01-008-041,01,BUDAPEST,008,Budapest VIII.ker.
01-008-042,01,BUDAPEST,008,Budapest VIII.ker.
01-008-043,01,BUDAPEST,008,Budapest VIII.ker.
01-008-044,01,BUDAPEST,008,Budapest VIII.ker.
01-008-045,01,BUDAPEST,008,Budapest VIII.ker.
01-008-046,01,BUDAPEST,008,Budapest VIII.ker.
01-008-047,01,BUDAPEST,008,Budapest VIII.ker.
01-008-048,01,BUDAPEST,008,Budapest VIII.ker.
01-008-049,01,BUDAPEST,008,Budapest VIII.ker.
01-008-050,01,BUDAPEST,008,Budapest VIII.ker.
01-008-051,01,BUDAPEST,008,Budapest VIII.ker.
01-008-052,01,BUDAPEST,008,Budapest VIII.ker.
01-008-053,01,BUDAPEST,008,Budapest VIII.ker.
01-008-054,01,BUDAPEST,008,Budapest VIII.ker.
01-008-055,01,BUDAPEST,008,Budapest VIII.ker.
01-008-056,01,BUDAPEST,008,Budapest VIII.ker.
01-008-057,01,BUDAPEST,008,Budapest VIII.ker.
01-008-058,01,BUDAPEST,008,Budapest VIII.ker.
01-008-059,01,BUDAPEST,008,Budapest VIII.ker.
01-008-060,01,BUDAPEST,008,Budapest VIII.ker.
01-008-061,01,BUDAPEST,008,Budapest VIII.ker.
01-008-062,01,BUDAPEST,008,Budapest VIII.ker.
01-009-001,01,BUDAPEST,009,Budapest IX.ker.
01-009-002,01,BUDAPEST,009,Budapest IX.ker.
01-009-003,01,BUDAPEST,009,Budapest IX.ker.
01-009-004,01,BUDAPEST,009,Budapest IX.ker.
01-009-005,01,BUDAPEST,009,Budapest IX.ker.
01-009-006,01,BUDAPEST,009,Budapest IX.ker.
01-009-007,01,BUDAPEST,009,Budapest IX.ker.
01-009-008,01,BUDAPEST,009,Budapest IX.ker.
01-009-009,01,BUDAPEST,009,Budapest IX.ker.
01-009-010,01,BUDAPEST,009,Budapest IX.ker.
01-009-011,01,BUDAPEST,009,Budapest IX.ker.
01-009-012,01,BUDAPEST,009,Budapest IX.ker.
01-009-013,01,BUDAPEST,009,Budapest IX.ker.
01-009-014,01,BUDAPEST,009,Budapest IX.ker.
01-009-015,01,BUDAPEST,009,Budapest IX.ker.
01-009-016,01,BUDAPEST,009,Budapest IX.ker.
01-009-017,01,BUDAPEST,009,Budapest IX.ker.
01-009-018,01,BUDAPEST,009,Budapest IX.ker.
01-009-019,01,BUDAPEST,009,Budapest IX.ker.
01-009-020,01,BUDAPEST,009,Budapest IX.ker.
01-009-021,01,BUDAPEST,009,Budapest IX.ker.
01-009-022,01,BUDAPEST,009,Budapest IX.ker.
01-009-023,01,BUDAPEST,009,Budapest IX.ker.
01-009-024,01,BUDAPEST,009,Budapest IX.ker.
01-009-025,01,BUDAPEST,009,Budapest IX.ker.
01-009-026,01,BUDAPEST,009,Budapest IX.ker.
01-009-027,01,BUDAPEST,009,Budapest IX.ker.
01-009-028,01,BUDAPEST,009,Budapest IX.ker.
01-009-029,01,BUDAPEST,009,Budapest IX.ker.
01-009-030,01,BUDAPEST,009,Budapest IX.ker.
01-009-031,01,BUDAPEST,009,Budapest IX.ker.
01-009-032,01,BUDAPEST,009,Budapest IX.ker.
01-009-033,01,BUDAPEST,009,Budapest IX.ker.
01-009-034,01,BUDAPEST,009,Budapest IX.ker.
01-009-035,01,BUDAPEST,009,Budapest IX.ker.
01-009-036,01,BUDAPEST,009,Budapest IX.ker.
01-009-037,01,BUDAPEST,009,Budapest IX.ker.
01-009-038,01,BUDAPEST,009,Budapest IX.ker.
01-009-039,01,BUDAPEST,009,Budapest IX.ker.
01-009-040,01,BUDAPEST,009,Budapest IX.ker.
01-009-041,01,BUDAPEST,009,Budapest IX.ker.
01-009-042,01,BUDAPEST,009,Budapest IX.ker.
01-009-043,01,BUDAPEST,009,Budapest IX.ker.
01-009-044,01,BUDAPEST,009,Budapest IX.ker.
01-009-045,01,BUDAPEST,009,Budapest IX.ker.
01-009-046,01,BUDAPEST,009,Budapest IX.ker.
01-009-047,01,BUDAPEST,009,Budapest IX.ker.
01-009-048,01,BUDAPEST,009,Budapest IX.ker.
01-009-049,01,BUDAPEST,009,Budapest IX.ker.
01-009-050,01,BUDAPEST,009,Budapest IX.ker.
01-009-051,01,BUDAPEST,009,Budapest IX.ker.
01-009-052,01,BUDAPEST,009,Budapest IX.ker.
01-009-053,01,BUDAPEST,009,Budapest IX.ker.
01-010-001,01,BUDAPEST,010,Budapest X.ker.
01-010-002,01,BUDAPEST,010,Budapest X.ker.
01-010-003,01,BUDAPEST,010,Budapest X.ker.
01-010-004,01,BUDAPEST,010,Budapest X.ker.
01-010-005,01,BUDAPEST,010,Budapest X.ker.
01-010-006,01,BUDAPEST,010,Budapest X.ker.
01-010-007,01,BUDAPEST,010,Budapest X.ker.
01-010-008,01,BUDAPEST,010,Budapest X.ker.
01-010-009,01,BUDAPEST,010,Budapest X.ker.
01-010-010,01,BUDAPEST,010,Budapest X.ker.
01-010-011,01,BUDAPEST,010,Budapest X.ker.
01-010-012,01,BUDAPEST,010,Budapest X.ker.
01-010-013,01,BUDAPEST,010,Budapest X.ker.
01-010-014,01,BUDAPEST,010,Budapest X.ker.
01-010-015,01,BUDAPEST,010,Budapest X.ker.
01-010-016,01,BUDAPEST,010,Budapest X.ker.
01-010-017,01,BUDAPEST,010,Budapest X.ker.
01-010-018,01,BUDAPEST,010,Budapest X.ker.
01-010-019,01,BUDAPEST,010,Budapest X.ker.
01-010-020,01,BUDAPEST,010,Budapest X.ker.
01-010-021,01,BUDAPEST,010,Budapest X.ker.
01-010-022,01,BUDAPEST,010,Budapest X.ker.
01-010-023,01,BUDAPEST,010,Budapest X.ker.
01-010-024,01,BUDAPEST,010,Budapest X.ker.
01-010-025,01,BUDAPEST,010,Budapest X.ker.
01-010-026,01,BUDAPEST,010,Budapest X.ker.
01-010-027,01,BUDAPEST,010,Budapest X.ker.
01-010-028,01,BUDAPEST,010,Budapest X.ker.
01-010-029,01,BUDAPEST,010,Budapest X.ker.
01-010-030,01,BUDAPEST,010,Budapest X.ker.
01-010-031,01,BUDAPEST,010,Budapest X.ker.
01-010-032,01,BUDAPEST,010,Budapest X.ker.
01-010-033,01,BUDAPEST,010,Budapest X.ker.
01-010-034,01,BUDAPEST,010,Budapest X.ker.
01-010-035,01,BUDAPEST,010,Budapest X.ker.
01-010-036,01,BUDAPEST,010,Budapest X.ker.
01-010-037,01,BUDAPEST,010,Budapest X.ker.
01-010-038,01,BUDAPEST,010,Budapest X.ker.
01-010-039,01,BUDAPEST,010,Budapest X.ker.
01-010-040,01,BUDAPEST,010,Budapest X.ker.
01-010-041,01,BUDAPEST,010,Budapest X.ker.
01-010-042,01,BUDAPEST,010,Budapest X.ker.
01-010-043,01,BUDAPEST,010,Budapest X.ker.
01-010-044,01,BUDAPEST,010,Budapest X.ker.
01-010-045,01,BUDAPEST,010,Budapest X.ker.
01-010-046,01,BUDAPEST,010,Budapest X.ker.
01-010-047,01,BUDAPEST,010,Budapest X.ker.
01-010-048,01,BUDAPEST,010,Budapest X.ker.
01-010-049,01,BUDAPEST,010,Budapest X.ker.
01-010-050,01,BUDAPEST,010,Budapest X.ker.
01-010-051,01,BUDAPEST,010,Budapest X.ker.
01-010-052,01,BUDAPEST,010,Budapest X.ker.
01-010-053,01,BUDAPEST,010,Budapest X.ker.
01-010-054,01,BUDAPEST,010,Budapest X.ker.
01-010-055,01,BUDAPEST,010,Budapest X.ker.
01-010-056,01,BUDAPEST,010,Budapest X.ker.
